charge_name,uccs_code,probability,mfj_code,ncrp_code,ncic_code,nibrs_code
FORG/FIN INSTRMT-F3(HCNTF TF06-006-1),2040,0.999754160780155,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FICTITIOUS COUNTERFEIT INSP/INS DOC FOR DISPLAY,2040,0.999995342336368,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FICT INSPECTION CERT,2040,0.997744791180599,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE DL/ID,2040,0.852229491319789,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT INSPECTION,2040,0.999984161251242,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FICT REGISTRATION,2040,0.999971142682957,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT REGISTRATION,2040,0.999987557161537,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FICT INSPECTION,2040,0.999944028782464,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
THEFT BY CHECK,2040,0.988092342218118,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
OPERATE MOTOR VEHICLE WITH FICTITIOUS LICENSE PLATE,2040,0.999966532873674,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT INSPECTION (INSTANTER),2040,0.998931400562109,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
HINDER SECURED CREDITOR,2040,0.997269540878126,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
HINDER SECURED CREDITORS,2040,0.997269540878126,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FICT. INSPECTION,2040,0.999765127376925,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FICT COUNTERFEIT INSP,2040,0.999074155450631,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSIFICATION OF DRUG TEST RESULTS,2040,0.967230480979611,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE STATEMENT FOR PROPERTY/CREDIT $50 < $500,2040,0.999983470897285,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
ISSUANCE OF BAD CHECK,2040,0.999983671164629,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE STATEMENT TO OBTAIN CREDIT,2040,0.999985814379843,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
THEF BY CHECK,2040,0.97669628533203,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FAIL TO IDENTIFY GIVING FALSE/FICITIOUS INFO,2040,0.99531937182527,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
ATTEMPTED CREDIT CARD ABUSE (ATTEMPTED),2041,0.961020243707781,151,221,,
THEFT BY CHECK,2040,0.988092342218118,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT LICENSE PLATES,2040,0.999973790275135,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
HINDERING SECURED CREDITORS <$500,2040,0.998212838741488,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
POSSESS DRUG TEST FALSIFICATION DEVICE,2040,0.634068488647511,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
HINDER SECURED CREDITOR <$500,2040,0.997341386360138,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT LICENSE PLATE,2040,0.999973790275135,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY COUNTERFEIT INSURANCE,2040,0.999998125164062,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE DRUG TEST FALSIFICATION DEVICE,2040,0.883760681163409,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
THEFT OF DL,2040,0.654324936341623,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT M/V REGISTRATION,2040,0.999987557161537,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT. REGISTRATION,2040,0.999907870914026,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITIOUS MOTOR VEHICLE REGISTRATION,2040,0.999877624315985,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT VEHICLE REGISTRATION,2040,0.998670202575223,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS LICENSE PLATE,2040,0.999101772320874,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
HINDER SECURED CREDITORS >=$20<$500,2040,0.997482558532933,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
HINDER SECURE CREDITOR,2040,0.997269540878126,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT MOTOR VEHICLE REG,2040,0.988842196356052,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT LIC PLATE,2040,0.99991855605843,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT MOTOR VEHICLE REGISTRATION,2040,0.972909265537257,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
HINDER SECURED CREDITORS <$750,2040,0.996055297920193,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT. LICENSE PLATE,2040,0.999938911005479,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS REGISTRATION,2040,0.999998615663023,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DIPLAY FICT MV REGISTRATION,2040,0.999898065578156,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
ATTEMPT TO COMMIT CREDIT CARD OR DEBIT CARD ABUSE (ATTEMPTED),2041,0.997717736825084,151,221,,
DISPLAY FICT MV REGISTRATION,2040,0.999905951038353,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITIOUS LICENSE PLATE,2040,0.998983648047333,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT LP,2040,0.999973796501636,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FRAUDULANT/SUBSTANDARD OR FICTITIOUS DEGREE,2040,0.999456880018318,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE STATEMENT PROPERTY/CREDIT,2040,0.999972482869982,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FAIL ID GIVING FALSE INFO,2040,0.551239247749523,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT MOTOR VEH REG,2040,0.978405976427078,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
UNLAWFUL USE OF CRIMINAL INSTRUMENT,2040,0.773219793580419,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
THEFT BY CHECK X3,2040,0.988092342218118,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
KNOWINGLY ALTERED LIC PLATE,2040,0.999834165386012,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
UNLAWFUL USE CRIMINAL INSTUMENT,2040,0.645602024422675,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITIOUS MOTOR VEHICLE REGISTRATION-B,2040,0.998953238886875,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
ALTERED LICENSE PLATE,2040,0.999993010113078,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS VEHICLE REGISTRATION,2040,0.999969222596707,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
THEFTBY CHECK,2040,0.979577821496155,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICOUS REGISTRATION,2040,0.999998016420757,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DIS FICT LICENSE PLATE,2040,0.522980468888545,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITIOUS REGISTRATION,2040,0.999999159986761,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
UNLAWFUL USE CRIMINAL INSTRUMENT,2040,0.773219793580419,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
UNLESS USE OF CRIMINAL INSTRUMENT,2040,0.881718959483383,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
KNOWLINGLY ALTERED LICENSE PLATE IAT,2040,0.999686417968019,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS PLATES,2040,0.916584170774149,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS LP,2040,0.999940379055919,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FAIL TO ID/FALSE INFO,2040,0.723821498856132,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS LIC PLATE,2040,0.97382784100517,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS PLATE,2040,0.916584170774149,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITIOUS PLATES,2040,0.963082164537325,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISP FICT REGISTRATION,2040,0.999953289922061,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE ID POLICE OFF,2040,0.735393777466945,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS MV REGISTRATION,2040,0.999989771808369,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITIOUS MV REGISTRATION,2040,0.999997199686634,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISP FICT PLATE,2040,0.99808257032584,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITIOUS PLATE,2040,0.963082164537325,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
CRIMITRES,2040,0.948130598680164,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE DRUG TEST FALSIFIC DEVICE,2040,0.883760681163409,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT MV REG,2040,0.998301380675153,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
POSSESSION CRIMINAL INSTRUMENT W/INT TO USE,2040,0.882802844439576,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISP FIC LIC PLATE,2040,0.586811641661986,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
TAMP W/GOV REC W/INT MAKE GENUINE,2040,0.768610793265379,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICT VEH REGISTRATION,2040,0.99992801444806,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FAL DRUG TEST FALS DEV,2040,0.802671862102107,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISP FICT REG,2040,0.999986505591619,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FAIL TO ID GIV FALSE/FICT INFO,2040,0.985989179231932,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE DRUG TEST FALSIFICATION DEVICE-B,2040,0.894421527716894,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
UNL USE OF CRIM INST,2040,0.474188584757597,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISP FICT MV REG,2040,0.999675107887584,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE STMNT TO LAW ENF,2040,0.999507739073808,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTICIOUS MOTOR VEHICLE REGISTRATION,2040,0.999783715834212,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FICTITIOUS MOTOR VEHICLE REGISTRATION,2040,0.999990748515604,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FALSE STMNT TO PO/SP INV/LAW ENF EMPL/CORR OFF,2040,0.940822237993189,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISPLAY FICTITOUS MOTOR VEHICLE REGISTRATION,2040,0.986740731490575,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
UNL USE OF CRIM INSTRUMENT,2040,0.560399758131602,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
FRAUD<$750,2040,0.970356083695964,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
DISP FICT MOTOR VEH REG,2040,0.993918308747456,150,220;810;820;830,2501;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2589;2599;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2699,250;26A;26B;26C;26D;26E;26F;90A
